Query ID,Node Type,Filters,Execution Time
2434,Bitmap Heap Scan,"(b,13000),(a,17)",9.539
2435,Bitmap Heap Scan,"(b,13100),(a,17)",9.457
2436,Bitmap Heap Scan,"(b,13200),(a,17)",9.478
2437,Bitmap Heap Scan,"(b,13300),(a,17)",9.54
2438,Bitmap Heap Scan,"(b,13400),(a,17)",9.567
2439,Bitmap Heap Scan,"(b,13500),(a,17)",9.481
2440,Bitmap Heap Scan,"(b,13600),(a,17)",9.548
2441,Bitmap Heap Scan,"(b,13700),(a,17)",9.525
2442,Bitmap Heap Scan,"(b,13800),(a,17)",9.945
2443,Bitmap Heap Scan,"(b,13900),(a,17)",10.241
2444,Bitmap Heap Scan,"(b,14000),(a,17)",10.886
2445,Bitmap Heap Scan,"(b,14100),(a,17)",9.567
2446,Bitmap Heap Scan,"(b,14200),(a,17)",9.572
2447,Bitmap Heap Scan,"(b,14300),(a,17)",10.335
2448,Bitmap Heap Scan,"(b,14400),(a,17)",10.201
2449,Bitmap Heap Scan,"(b,100),(a,18)",13.212
2450,Bitmap Heap Scan,"(b,200),(a,18)",12.318
2451,Bitmap Heap Scan,"(b,300),(a,18)",12.129
2452,Bitmap Heap Scan,"(b,400),(a,18)",12.275
2453,Bitmap Heap Scan,"(b,500),(a,18)",12.387
2454,Bitmap Heap Scan,"(b,600),(a,18)",12.074
2455,Bitmap Heap Scan,"(b,700),(a,18)",12.222
2456,Bitmap Heap Scan,"(b,800),(a,18)",12.247
2457,Bitmap Heap Scan,"(b,900),(a,18)",16.344
2458,Bitmap Heap Scan,"(b,1000),(a,18)",12.842
2459,Bitmap Heap Scan,"(b,1100),(a,18)",12.723
2460,Bitmap Heap Scan,"(b,1200),(a,18)",13.35
2461,Bitmap Heap Scan,"(b,1300),(a,18)",12.821
2462,Bitmap Heap Scan,"(b,1400),(a,18)",12.679
2463,Bitmap Heap Scan,"(b,1500),(a,18)",12.494
2464,Bitmap Heap Scan,"(b,1600),(a,18)",12.235
2465,Bitmap Heap Scan,"(b,1700),(a,18)",12.379
2466,Bitmap Heap Scan,"(b,1800),(a,18)",12.112
2467,Bitmap Heap Scan,"(b,1900),(a,18)",13.852
2468,Bitmap Heap Scan,"(b,2000),(a,18)",13.17
2469,Bitmap Heap Scan,"(b,2100),(a,18)",12.264
2470,Bitmap Heap Scan,"(b,2200),(a,18)",12.089
2471,Bitmap Heap Scan,"(b,2300),(a,18)",12.31
2472,Bitmap Heap Scan,"(b,2400),(a,18)",12.143
2473,Bitmap Heap Scan,"(b,2500),(a,18)",12.087
2474,Bitmap Heap Scan,"(b,2600),(a,18)",12.267
2475,Bitmap Heap Scan,"(b,2700),(a,18)",12.146
2476,Bitmap Heap Scan,"(b,2800),(a,18)",12.133
2477,Bitmap Heap Scan,"(b,2900),(a,18)",12.102
2478,Bitmap Heap Scan,"(b,3000),(a,18)",12.236
2479,Bitmap Heap Scan,"(b,3100),(a,18)",12.092
2480,Bitmap Heap Scan,"(b,3200),(a,18)",12.162
2481,Bitmap Heap Scan,"(b,3300),(a,18)",12.158
2482,Bitmap Heap Scan,"(b,3400),(a,18)",12.251
2483,Bitmap Heap Scan,"(b,3500),(a,18)",12.17
2484,Bitmap Heap Scan,"(b,3600),(a,18)",12.393
2485,Bitmap Heap Scan,"(b,3700),(a,18)",12.297
2486,Bitmap Heap Scan,"(b,3800),(a,18)",12.358
2487,Bitmap Heap Scan,"(b,3900),(a,18)",12.194
2488,Bitmap Heap Scan,"(b,4000),(a,18)",12.706
2489,Bitmap Heap Scan,"(b,4100),(a,18)",13.642
2490,Bitmap Heap Scan,"(b,4200),(a,18)",12.425
2491,Bitmap Heap Scan,"(b,4300),(a,18)",12.125
2492,Bitmap Heap Scan,"(b,4400),(a,18)",12.186
2493,Bitmap Heap Scan,"(b,4500),(a,18)",12.234
2494,Bitmap Heap Scan,"(b,4600),(a,18)",15.889
2495,Bitmap Heap Scan,"(b,4700),(a,18)",12.189
2496,Bitmap Heap Scan,"(b,4800),(a,18)",12.15
2497,Bitmap Heap Scan,"(b,4900),(a,18)",12.166
2498,Bitmap Heap Scan,"(b,5000),(a,18)",12.153
2499,Bitmap Heap Scan,"(b,5100),(a,18)",12.242
2500,Bitmap Heap Scan,"(b,5200),(a,18)",12.179
2501,Bitmap Heap Scan,"(b,5300),(a,18)",12.088
2502,Bitmap Heap Scan,"(b,5400),(a,18)",12.168
2503,Bitmap Heap Scan,"(b,5500),(a,18)",12.112
2504,Bitmap Heap Scan,"(b,5600),(a,18)",12.19
2505,Bitmap Heap Scan,"(b,5700),(a,18)",12.221
2506,Bitmap Heap Scan,"(b,5800),(a,18)",12.19
2507,Bitmap Heap Scan,"(b,5900),(a,18)",12.128
2508,Bitmap Heap Scan,"(b,6000),(a,18)",12.138
2509,Bitmap Heap Scan,"(b,6100),(a,18)",12.217
2510,Bitmap Heap Scan,"(b,6200),(a,18)",12.192
2511,Bitmap Heap Scan,"(b,6300),(a,18)",12.267
2512,Bitmap Heap Scan,"(b,6400),(a,18)",12.237
2513,Bitmap Heap Scan,"(b,6500),(a,18)",12.216
2514,Bitmap Heap Scan,"(b,6600),(a,18)",12.166
2515,Bitmap Heap Scan,"(b,6700),(a,18)",12.17
2516,Bitmap Heap Scan,"(b,6800),(a,18)",12.224
2517,Bitmap Heap Scan,"(b,6900),(a,18)",11.998
2518,Bitmap Heap Scan,"(b,7000),(a,18)",12.156
2519,Bitmap Heap Scan,"(b,7100),(a,18)",12.29
2520,Bitmap Heap Scan,"(b,7200),(a,18)",12.131
2521,Bitmap Heap Scan,"(b,7300),(a,18)",12.021
2522,Bitmap Heap Scan,"(b,7400),(a,18)",12.221
2523,Bitmap Heap Scan,"(b,7500),(a,18)",12.019
2524,Bitmap Heap Scan,"(b,7600),(a,18)",12.2
2525,Bitmap Heap Scan,"(b,7700),(a,18)",12.208
2526,Bitmap Heap Scan,"(b,7800),(a,18)",12.095
2527,Bitmap Heap Scan,"(b,7900),(a,18)",12.123
2528,Bitmap Heap Scan,"(b,8000),(a,18)",12.183
2529,Bitmap Heap Scan,"(b,8100),(a,18)",12.204
2530,Bitmap Heap Scan,"(b,8200),(a,18)",12.135
2531,Bitmap Heap Scan,"(b,8300),(a,18)",12.175
2532,Bitmap Heap Scan,"(b,8400),(a,18)",12.229
2533,Bitmap Heap Scan,"(b,8500),(a,18)",12.177
2534,Bitmap Heap Scan,"(b,8600),(a,18)",12.29
2535,Bitmap Heap Scan,"(b,8700),(a,18)",12.208
2536,Bitmap Heap Scan,"(b,8800),(a,18)",12.161
2537,Bitmap Heap Scan,"(b,8900),(a,18)",12.155
2538,Bitmap Heap Scan,"(b,9000),(a,18)",12.175
2539,Bitmap Heap Scan,"(b,9100),(a,18)",12.106
2540,Bitmap Heap Scan,"(b,9200),(a,18)",12.039
2541,Bitmap Heap Scan,"(b,9300),(a,18)",12.257
2542,Bitmap Heap Scan,"(b,9400),(a,18)",12.217
2543,Bitmap Heap Scan,"(b,9500),(a,18)",12.122
2544,Bitmap Heap Scan,"(b,9600),(a,18)",12.118
2545,Bitmap Heap Scan,"(b,9700),(a,18)",12.144
2546,Bitmap Heap Scan,"(b,9800),(a,18)",12.19
2547,Bitmap Heap Scan,"(b,9900),(a,18)",12.241
2548,Bitmap Heap Scan,"(b,10000),(a,18)",12.161
2549,Bitmap Heap Scan,"(b,10100),(a,18)",12.138
2550,Bitmap Heap Scan,"(b,10200),(a,18)",12.206
2551,Bitmap Heap Scan,"(b,10300),(a,18)",23.477
2552,Bitmap Heap Scan,"(b,10400),(a,18)",12.19
2553,Bitmap Heap Scan,"(b,10500),(a,18)",12.174
2554,Bitmap Heap Scan,"(b,10600),(a,18)",12.28
2555,Bitmap Heap Scan,"(b,10700),(a,18)",12.049
2556,Bitmap Heap Scan,"(b,10800),(a,18)",12.208
2557,Bitmap Heap Scan,"(b,10900),(a,18)",14.721
2558,Bitmap Heap Scan,"(b,11000),(a,18)",13.377
2559,Bitmap Heap Scan,"(b,11100),(a,18)",13.135
2560,Bitmap Heap Scan,"(b,11200),(a,18)",12.261
2561,Bitmap Heap Scan,"(b,11300),(a,18)",12.128
2562,Bitmap Heap Scan,"(b,11400),(a,18)",12.126
2563,Bitmap Heap Scan,"(b,11500),(a,18)",12.203
2564,Bitmap Heap Scan,"(b,11600),(a,18)",12.209
2565,Bitmap Heap Scan,"(b,11700),(a,18)",12.89
2566,Bitmap Heap Scan,"(b,11800),(a,18)",12.301
2567,Bitmap Heap Scan,"(b,11900),(a,18)",12.177
2568,Bitmap Heap Scan,"(b,12000),(a,18)",12.223
2569,Bitmap Heap Scan,"(b,12100),(a,18)",12.254
2570,Bitmap Heap Scan,"(b,12200),(a,18)",12.221
2571,Bitmap Heap Scan,"(b,12300),(a,18)",12.19
2572,Bitmap Heap Scan,"(b,12400),(a,18)",12.113
2573,Bitmap Heap Scan,"(b,12500),(a,18)",12.197
2574,Bitmap Heap Scan,"(b,12600),(a,18)",12.116
2575,Bitmap Heap Scan,"(b,12700),(a,18)",12.058
2576,Bitmap Heap Scan,"(b,12800),(a,18)",12.198
2577,Bitmap Heap Scan,"(b,12900),(a,18)",12.216
2578,Bitmap Heap Scan,"(b,13000),(a,18)",12.241
2579,Bitmap Heap Scan,"(b,13100),(a,18)",12.219
2580,Bitmap Heap Scan,"(b,13200),(a,18)",12.174
2581,Bitmap Heap Scan,"(b,13300),(a,18)",12.168
2582,Bitmap Heap Scan,"(b,13400),(a,18)",12.281
2583,Bitmap Heap Scan,"(b,13500),(a,18)",12.679
2584,Bitmap Heap Scan,"(b,13600),(a,18)",12.202
2585,Bitmap Heap Scan,"(b,13700),(a,18)",12.296
2586,Bitmap Heap Scan,"(b,13800),(a,18)",12.303
2587,Bitmap Heap Scan,"(b,13900),(a,18)",12.23
2588,Bitmap Heap Scan,"(b,14000),(a,18)",12.371
2589,Bitmap Heap Scan,"(b,14100),(a,18)",12.352
2590,Bitmap Heap Scan,"(b,14200),(a,18)",12.116
2591,Bitmap Heap Scan,"(b,14300),(a,18)",13.854
2592,Bitmap Heap Scan,"(b,14400),(a,18)",12.293
